"openTime","openPrice","highPrice","lowPrice","closePrice","volume","closeTime","quoteAssetVolume","numberOfTrades","takerBuyBaseAssetVolume","takerBuyQuoteAssetVolume","ignored"
1515572580000,0.006666,0.006666,0.006666,0.006666,358.95,1515572639999,2.3927607,3,0,0,"0"
1515572640000,0.006689,0.006689,0.006639,0.006639,346.78,1515572699999,2.31717687,4,0,0,"0"
1515572700000,0.006639,0.006639,0.006639,0.006639,0,1515572759999,0,0,0,0,"0"
1515572760000,0.006654,0.006654,0.006654,0.006654,10.01,1515572819999,0.06660654,1,0,0,"0"
1515572820000,0.006658,0.006658,0.006658,0.006658,24.95,1515572879999,0.1661171,1,0,0,"0"
1515572880000,0.006662,0.006662,0.006662,0.006662,39.41,1515572939999,0.26254942,1,0,0,"0"
1515572940000,0.006664,0.006749,0.006664,0.006749,17.45,1515572999999,0.11639056,3,1.08,0.00728892,"0"
1515573000000,0.006747,0.006747,0.006737,0.006737,11.07,1515573059999,0.07463859,3,11.07,0.07463859,"0"
1515573060000,0.006666,0.006732,0.00665,0.006651,244.74,1515573119999,1.64215944,13,69.71,0.46928772,"0"
1515573120000,0.006651,0.006651,0.006651,0.006651,0,1515573179999,0,0,0,0,"0"
1515573180000,0.006651,0.006651,0.006651,0.006651,0,1515573239999,0,0,0,0,"0"
1515573240000,0.006651,0.006651,0.006651,0.006651,0,1515573299999,0,0,0,0,"0"
1515573300000,0.006651,0.006651,0.006651,0.006651,80.68,1515573359999,0.53660268,2,0,0,"0"
1515573360000,0.006652,0.006652,0.006652,0.006652,302.55,1515573419999,2.0125626,1,302.55,2.0125626,"0"
1515573420000,0.006651,0.006651,0.006651,0.006651,11.14,1515573479999,0.07409214,1,0,0,"0"
1515573480000,0.006651,0.006651,0.006646,0.006646,292.96,1515573539999,1.94710016,7,0,0,"0"
1515573540000,0.006646,0.006646,0.00664,0.00664,772.12,1515573599999,5.12812474,5,0,0,"0"
1515573600000,0.006646,0.006652,0.006641,0.006641,665.85,1515573659999,4.42539185,18,648.8,4.3121628,"0"
1515573660000,0.006653,0.006653,0.006653,0.006653,49.95,1515573719999,0.33231735,1,0,0,"0"
1515573720000,0.006667,0.006671,0.006666,0.006671,158.22,1515573779999,1.05529222,5,12,0.080004,"0"
1515573780000,0.006672,0.006672,0.00664,0.00664,275.47,1515573839999,1.8369306,6,0,0,"0"
1515573840000,0.006645,0.006645,0.006645,0.006645,10,1515573899999,0.06645,1,10,0.06645,"0"
1515573900000,0.006641,0.006645,0.00664,0.006645,79.44,1515573959999,0.5274988,3,1.24,0.0082398,"0"
1515573960000,0.006641,0.006641,0.006641,0.006641,16,1515574019999,0.106256,2,0,0,"0"
1515574020000,0.006641,0.006641,0.006641,0.006641,0,1515574079999,0,0,0,0,"0"
1515574080000,0.006792,0.006792,0.006786,0.006787,289.39,1515574139999,1.96397549,8,289.39,1.96397549,"0"
1515574140000,0.006787,0.006883,0.006787,0.006791,535.11,1515574199999,3.63362461,6,532.11,3.61326361,"0"
1515574200000,0.006791,0.006791,0.006791,0.006791,0,1515574259999,0,0,0,0,"0"
1515574260000,0.006773,0.006773,0.006772,0.006772,57.17,1515574319999,0.38716294,4,0,0,"0"
1515574320000,0.006775,0.006776,0.006772,0.006772,189.14,1515574379999,1.28129235,10,0,0,"0"
1515574380000,0.006773,0.006773,0.006772,0.006772,18.53,1515574439999,0.12549328,2,10.41,0.07049652,"0"
1515574440000,0.006772,0.006772,0.006772,0.006772,0,1515574499999,0,0,0,0,"0"
1515574500000,0.006772,0.006772,0.006772,0.006772,0,1515574559999,0,0,0,0,"0"
1515574560000,0.00684,0.006847,0.00684,0.006847,714.24,1515574619999,4.89033597,6,17.89,0.12242752,"0"
1515574620000,0.006847,0.006847,0.006847,0.006847,0,1515574679999,0,0,0,0,"0"
1515574680000,0.006672,0.006672,0.006399,0.006531,5566.9,1515574739999,36.39421737,29,0,0,"0"
1515574740000,0.006531,0.006531,0.006526,0.006531,177,1515574799999,1.155624,4,177,1.155624,"0"
1515574800000,0.006531,0.006531,0.006531,0.006531,16.72,1515574859999,0.10919832,3,16.72,0.10919832,"0"
1515574860000,0.006531,0.006531,0.006531,0.006531,0,1515574919999,0,0,0,0,"0"
1515574920000,0.006533,0.006533,0.006531,0.006531,360.22,1515574979999,2.35285342,8,0,0,"0"
1515574980000,0.006531,0.006531,0.006531,0.006531,0,1515575039999,0,0,0,0,"0"
1515575040000,0.006531,0.006531,0.006531,0.006531,0,1515575099999,0,0,0,0,"0"
1515575100000,0.006533,0.006533,0.006533,0.006533,75,1515575159999,0.489975,4,75,0.489975,"0"
1515575160000,0.006533,0.006533,0.006533,0.006533,1.22,1515575219999,0.00797026,1,1.22,0.00797026,"0"
1515575220000,0.006534,0.006534,0.006532,0.006532,1140.97,1515575279999,7.45395721,20,1098.97,7.17957101,"0"
1515575280000,0.006532,0.006532,0.006532,0.006532,0,1515575339999,0,0,0,0,"0"
1515575340000,0.006532,0.006532,0.006532,0.006532,15.98,1515575399999,0.10438136,1,15.98,0.10438136,"0"
1515575400000,0.006535,0.006535,0.006521,0.006521,140,1515575459999,0.9142874,4,0,0,"0"
1515575460000,0.006536,0.006536,0.006536,0.006536,1.2,1515575519999,0.0078432,1,0,0,"0"
1515575520000,0.006536,0.006536,0.006536,0.006536,0,1515575579999,0,0,0,0,"0"
1515575580000,0.006536,0.006536,0.006536,0.006536,0,1515575639999,0,0,0,0,"0"
1515575640000,0.006536,0.006536,0.006536,0.006536,0,1515575699999,0,0,0,0,"0"
1515575700000,0.006654,0.006654,0.006654,0.006654,30,1515575759999,0.19962,1,30,0.19962,"0"
1515575760000,0.006786,0.006786,0.006786,0.006786,5,1515575819999,0.03393,1,5,0.03393,"0"
1515575820000,0.006786,0.006786,0.006786,0.006786,0,1515575879999,0,0,0,0,"0"
1515575880000,0.006657,0.006786,0.006547,0.00655,223.2,1515575939999,1.48146174,9,0,0,"0"
1515575940000,0.00655,0.00655,0.00655,0.00655,0,1515575999999,0,0,0,0,"0"
1515576000000,0.006723,0.006772,0.006722,0.006722,1343.21,1515576059999,9.0344095,13,1343.21,9.0344095,"0"
1515576060000,0.006722,0.006722,0.006722,0.006722,0,1515576119999,0,0,0,0,"0"
1515576120000,0.006722,0.006722,0.006722,0.006722,0,1515576179999,0,0,0,0,"0"
1515576180000,0.006757,0.006757,0.006757,0.006757,18.54,1515576239999,0.12527478,2,18.54,0.12527478,"0"
1515576240000,0.006757,0.006757,0.006757,0.006757,0,1515576299999,0,0,0,0,"0"
1515576300000,0.006757,0.006757,0.006757,0.006757,0,1515576359999,0,0,0,0,"0"
1515576360000,0.006757,0.006757,0.006757,0.006757,0,1515576419999,0,0,0,0,"0"
1515576420000,0.006757,0.006757,0.006757,0.006757,0,1515576479999,0,0,0,0,"0"
1515576480000,0.006757,0.006757,0.006757,0.006757,0,1515576539999,0,0,0,0,"0"
1515576540000,0.006784,0.006786,0.006764,0.006786,263.57,1515576599999,1.7877726,13,236.75,1.60636212,"0"
1515576600000,0.006886,0.006887,0.006886,0.006887,31.6,1515576659999,0.2176182,2,31.6,0.2176182,"0"
1515576660000,0.006886,0.00695,0.006886,0.00695,135.85,1515576719999,0.93561166,4,135.85,0.93561166,"0"
1515576720000,0.00695,0.00695,0.00695,0.00695,0,1515576779999,0,0,0,0,"0"
1515576780000,0.00683,0.00683,0.00683,0.00683,75.73,1515576839999,0.5172359,1,0,0,"0"
1515576840000,0.006843,0.006843,0.006843,0.006843,1,1515576899999,0.006843,1,0,0,"0"
1515576900000,0.006843,0.006843,0.006843,0.006843,0,1515576959999,0,0,0,0,"0"
1515576960000,0.006843,0.006843,0.006843,0.006843,21.37,1515577019999,0.14623491,1,21.37,0.14623491,"0"
1515577020000,0.006843,0.006843,0.006843,0.006843,0,1515577079999,0,0,0,0,"0"
1515577080000,0.006843,0.006843,0.006843,0.006843,0,1515577139999,0,0,0,0,"0"
1515577140000,0.00695,0.00695,0.00695,0.00695,146,1515577199999,1.0147,1,146,1.0147,"0"
1515577200000,0.00695,0.00695,0.00695,0.00695,22.4,1515577259999,0.15568,1,22.4,0.15568,"0"
1515577260000,0.00695,0.00695,0.00695,0.00695,0,1515577319999,0,0,0,0,"0"
1515577320000,0.006991,0.006991,0.006991,0.006991,42.96,1515577379999,0.30033336,2,42.96,0.30033336,"0"
1515577380000,0.006991,0.006991,0.006953,0.006953,43.37,1515577439999,0.30300625,3,38.28,0.26761548,"0"
1515577440000,0.007161,0.007161,0.007161,0.007161,4,1515577499999,0.028644,1,4,0.028644,"0"
1515577500000,0.007161,0.007161,0.007161,0.007161,0,1515577559999,0,0,0,0,"0"
1515577560000,0.0071,0.0071,0.007099,0.007099,351.4,1515577619999,2.49490248,5,37.52,0.26635448,"0"
1515577620000,0.007099,0.007099,0.007003,0.007099,136.73,1515577679999,0.96598617,8,71.1,0.50397928,"0"
1515577680000,0.0071,0.0071,0.0071,0.0071,482.62,1515577739999,3.426602,6,482.62,3.426602,"0"
1515577740000,0.0071,0.00716,0.007066,0.00716,78.85,1515577799999,0.55757295,7,4,0.02852,"0"
1515577800000,0.00716,0.00716,0.00716,0.00716,21.28,1515577859999,0.1523648,2,21.28,0.1523648,"0"
1515577860000,0.00716,0.007226,0.00716,0.0072,417.63,1515577919999,3.00490058,8,108.1,0.77628458,"0"
1515577920000,0.00713,0.00713,0.007115,0.007115,337.6,1515577979999,2.4067271,2,0,0,"0"
1515577980000,0.0071,0.007114,0.0071,0.007114,144.32,1515578039999,1.02505392,5,44.32,0.31505392,"0"
1515578040000,0.007114,0.007114,0.007095,0.007095,33.79,1515578099999,0.24034406,3,33.79,0.24034406,"0"
1515578100000,0.007095,0.007095,0.007095,0.007095,28.88,1515578159999,0.2049036,1,28.88,0.2049036,"0"
1515578160000,0.007065,0.007114,0.007064,0.007114,510.4,1515578219999,3.6074391,8,72.3,0.5118577,"0"
1515578220000,0.007114,0.007114,0.007114,0.007114,0,1515578279999,0,0,0,0,"0"
1515578280000,0.007114,0.007114,0.007114,0.007114,0,1515578339999,0,0,0,0,"0"
1515578340000,0.007072,0.007072,0.007064,0.007064,297.27,1515578399999,2.10099838,6,39.4,0.2786368,"0"
1515578400000,0.007064,0.007064,0.007061,0.007061,190.05,1515578459999,1.3422132,2,0,0,"0"
1515578460000,0.007002,0.007002,0.007,0.007,11.24,1515578519999,0.078688,2,0,0,"0"
1515578520000,0.007064,0.007064,0.007064,0.007064,5.61,1515578579999,0.03962904,1,5.61,0.03962904,"0"
1515578580000,0.007,0.007,0.007,0.007,78.99,1515578639999,0.55293,4,0,0,"0"
1515578640000,0.007,0.007,0.007,0.007,0,1515578699999,0,0,0,0,"0"
1515578700000,0.007064,0.007064,0.007064,0.007064,11.33,1515578759999,0.08003512,1,11.33,0.08003512,"0"
1515578760000,0.007064,0.007064,0.007064,0.007064,0,1515578819999,0,0,0,0,"0"
1515578820000,0.007064,0.007064,0.007064,0.007064,4.26,1515578879999,0.03009264,1,4.26,0.03009264,"0"
1515578880000,0.007064,0.007064,0.007064,0.007064,0,1515578939999,0,0,0,0,"0"
1515578940000,0.007065,0.007065,0.007065,0.007065,100,1515578999999,0.7065,2,100,0.7065,"0"
1515579000000,0.007065,0.007065,0.007009,0.007009,49.2,1515579059999,0.34556912,4,0,0,"0"
1515579060000,0.007009,0.007009,0.007009,0.007009,0,1515579119999,0,0,0,0,"0"
1515579120000,0.007025,0.007025,0.007025,0.007025,23.72,1515579179999,0.166633,1,0,0,"0"
1515579180000,0.007038,0.007038,0.007038,0.007038,11,1515579239999,0.077418,1,0,0,"0"
1515579240000,0.007037,0.007107,0.007036,0.007107,188.66,1515579299999,1.32814102,7,23,0.1624649,"0"
1515579300000,0.007032,0.007102,0.007032,0.007032,71.57,1515579359999,0.50524024,4,28,0.198856,"0"
1515579360000,0.007032,0.007032,0.00703,0.00703,151.03,1515579419999,1.06174096,3,0,0,"0"
1515579420000,0.007032,0.007032,0.007005,0.00702,254.68,1515579479999,1.7881851,6,0,0,"0"
1515579480000,0.007005,0.007005,0.007,0.007,169.34,1515579539999,1.1859769,6,0,0,"0"
1515579540000,0.007,0.007,0.007,0.007,28.7,1515579599999,0.2009,3,28.7,0.2009,"0"
1515579600000,0.007,0.007,0.007,0.007,0,1515579659999,0,0,0,0,"0"
1515579660000,0.007,0.007,0.007,0.007,20,1515579719999,0.14,3,20,0.14,"0"
1515579720000,0.007,0.007,0.007,0.007,0,1515579779999,0,0,0,0,"0"
1515579780000,0.007103,0.007103,0.007103,0.007103,20.25,1515579839999,0.14383575,3,20.25,0.14383575,"0"
1515579840000,0.007103,0.007103,0.007103,0.007103,0,1515579899999,0,0,0,0,"0"
1515579900000,0.007105,0.007105,0.007105,0.007105,2.1,1515579959999,0.0149205,1,2.1,0.0149205,"0"
1515579960000,0.007106,0.007106,0.007106,0.007106,201.8,1515580019999,1.4339908,3,201.8,1.4339908,"0"
1515580020000,0.007106,0.007106,0.007106,0.007106,0,1515580079999,0,0,0,0,"0"
1515580080000,0.007107,0.007107,0.006965,0.006965,61.24,1515580139999,0.42676675,4,1.24,0.00881268,"0"
1515580140000,0.007106,0.007106,0.007106,0.007106,3,1515580199999,0.021318,1,3,0.021318,"0"
1515580200000,0.007106,0.007106,0.007106,0.007106,0,1515580259999,0,0,0,0,"0"
1515580260000,0.007106,0.007106,0.007106,0.007106,0,1515580319999,0,0,0,0,"0"
1515580320000,0.007106,0.007106,0.007106,0.007106,0,1515580379999,0,0,0,0,"0"
1515580380000,0.007106,0.007106,0.007106,0.007106,0,1515580439999,0,0,0,0,"0"
1515580440000,0.007106,0.007106,0.007106,0.007106,0,1515580499999,0,0,0,0,"0"
1515580500000,0.006982,0.006985,0.006982,0.006983,172.6,1515580559999,1.20540421,5,0,0,"0"
1515580560000,0.006983,0.006983,0.006983,0.006983,0,1515580619999,0,0,0,0,"0"
1515580620000,0.006983,0.006983,0.006983,0.006983,0,1515580679999,0,0,0,0,"0"
1515580680000,0.00703,0.00703,0.00703,0.00703,10,1515580739999,0.0703,1,10,0.0703,"0"
1515580740000,0.00705,0.00705,0.00705,0.00705,47.28,1515580799999,0.333324,3,47.28,0.333324,"0"
1515580800000,0.007103,0.007103,0.007051,0.007052,65.1,1515580859999,0.46018721,4,22,0.156266,"0"
1515580860000,0.007107,0.007107,0.007107,0.007107,80,1515580919999,0.56856,2,80,0.56856,"0"
1515580920000,0.007107,0.007107,0.007107,0.007107,19.36,1515580979999,0.13759152,1,0,0,"0"
1515580980000,0.00715,0.00715,0.007107,0.007107,449.48,1515581039999,3.20812528,7,0,0,"0"
1515581040000,0.007107,0.007107,0.007107,0.007107,0,1515581099999,0,0,0,0,"0"
1515581100000,0.007107,0.007107,0.007107,0.007107,0,1515581159999,0,0,0,0,"0"
1515581160000,0.007108,0.007108,0.00703,0.00703,474.37,1515581219999,3.36897957,15,405.09,2.87897463,"0"
1515581220000,0.00703,0.00703,0.00703,0.00703,0.58,1515581279999,0.0040774,1,0.58,0.0040774,"0"
1515581280000,0.007085,0.007085,0.007085,0.007085,4.6,1515581339999,0.032591,1,4.6,0.032591,"0"
1515581340000,0.00703,0.007086,0.006871,0.007085,462.07,1515581399999,3.2131428,14,120.36,0.8528066,"0"
1515581400000,0.007069,0.007069,0.006879,0.006879,159.7,1515581459999,1.1183363,5,104,0.735176,"0"
1515581460000,0.00707,0.00707,0.00707,0.00707,41,1515581519999,0.28987,2,41,0.28987,"0"
1515581520000,0.006904,0.006904,0.006904,0.006904,4,1515581579999,0.027616,1,0,0,"0"
1515581580000,0.006904,0.006904,0.006904,0.006904,0,1515581639999,0,0,0,0,"0"
1515581640000,0.00707,0.007099,0.006921,0.007099,86.22,1515581699999,0.60570166,7,55.96,0.3962722,"0"
1515581700000,0.007106,0.007106,0.007106,0.007106,4.2,1515581759999,0.0298452,1,4.2,0.0298452,"0"
1515581760000,0.007105,0.007105,0.007006,0.007006,438.71,1515581819999,3.08119655,3,76.71,0.54502455,"0"
1515581820000,0.007006,0.007006,0.007006,0.007006,0,1515581879999,0,0,0,0,"0"
1515581880000,0.007037,0.007098,0.007037,0.007096,321.22,1515581939999,2.27785014,3,295,2.09334,"0"
1515581940000,0.007096,0.007096,0.007096,0.007096,0,1515581999999,0,0,0,0,"0"
1515582000000,0.007096,0.007096,0.007096,0.007096,0,1515582059999,0,0,0,0,"0"
1515582060000,0.007096,0.007096,0.007096,0.007096,0,1515582119999,0,0,0,0,"0"
1515582120000,0.007017,0.007019,0.00701,0.00701,371.25,1515582179999,2.60329763,5,0,0,"0"
1515582180000,0.00701,0.00701,0.00701,0.00701,0,1515582239999,0,0,0,0,"0"
1515582240000,0.007017,0.007017,0.007017,0.007017,8.09,1515582299999,0.05676753,1,0,0,"0"
1515582300000,0.007017,0.007017,0.007017,0.007017,0,1515582359999,0,0,0,0,"0"
1515582360000,0.007017,0.007017,0.007017,0.007017,0,1515582419999,0,0,0,0,"0"
1515582420000,0.007028,0.007028,0.007028,0.007028,157.26,1515582479999,1.10522328,5,0,0,"0"
1515582480000,0.007028,0.007028,0.007028,0.007028,0,1515582539999,0,0,0,0,"0"
1515582540000,0.007028,0.007028,0.007028,0.007028,0,1515582599999,0,0,0,0,"0"
1515582600000,0.007028,0.007028,0.007028,0.007028,0,1515582659999,0,0,0,0,"0"
1515582660000,0.007028,0.007028,0.007028,0.007028,0,1515582719999,0,0,0,0,"0"
1515582720000,0.007028,0.007028,0.007018,0.007018,41.73,1515582779999,0.29287114,2,1,0.007028,"0"
1515582780000,0.007018,0.007018,0.007018,0.007018,0,1515582839999,0,0,0,0,"0"
1515582840000,0.007018,0.007018,0.00701,0.00701,466.53,1515582899999,3.27302831,7,0,0,"0"
1515582900000,0.00701,0.00701,0.00701,0.00701,340,1515582959999,2.3834,7,0,0,"0"
1515582960000,0.00701,0.00701,0.00701,0.00701,0,1515583019999,0,0,0,0,"0"
1515583020000,0.00701,0.00701,0.00701,0.00701,0,1515583079999,0,0,0,0,"0"
1515583080000,0.00701,0.00701,0.00701,0.00701,6,1515583139999,0.04206,1,0,0,"0"
1515583140000,0.00701,0.00701,0.00701,0.00701,0,1515583199999,0,0,0,0,"0"
1515583200000,0.00701,0.00701,0.00701,0.00701,130.27,1515583259999,0.9131927,3,0,0,"0"
1515583260000,0.007011,0.007011,0.007011,0.007011,7.53,1515583319999,0.05279283,1,0,0,"0"
1515583320000,0.007011,0.007028,0.007011,0.007028,35.52,1515583379999,0.24904568,4,5.56,0.03899612,"0"
1515583380000,0.007028,0.007028,0.007028,0.007028,15.84,1515583439999,0.11132352,2,15.84,0.11132352,"0"
1515583440000,0.007038,0.007038,0.007038,0.007038,138.72,1515583499999,0.97631136,4,138.72,0.97631136,"0"
1515583500000,0.007039,0.007107,0.007039,0.007107,685.86,1515583559999,4.87112651,19,684.36,4.86056801,"0"
1515583560000,0.007131,0.007185,0.007131,0.007185,176.51,1515583619999,1.26745235,7,176.51,1.26745235,"0"
1515583620000,0.007186,0.007229,0.007186,0.007229,154.71,1515583679999,1.1176786,7,134.03,0.96863481,"0"
1515583680000,0.007231,0.007231,0.007231,0.007231,3.63,1515583739999,0.02624853,1,0,0,"0"
1515583740000,0.007231,0.007231,0.007231,0.007231,0,1515583799999,0,0,0,0,"0"
1515583800000,0.007231,0.007231,0.007231,0.007231,0,1515583859999,0,0,0,0,"0"
1515583860000,0.007231,0.007231,0.007231,0.007231,0,1515583919999,0,0,0,0,"0"
1515583920000,0.00731,0.00731,0.00731,0.00731,2,1515583979999,0.01462,1,2,0.01462,"0"
1515583980000,0.00731,0.00731,0.00731,0.00731,9.42,1515584039999,0.0688602,2,9.42,0.0688602,"0"
1515584040000,0.007311,0.007356,0.007311,0.007356,715.92,1515584099999,5.23661286,12,54.44,0.39875814,"0"
1515584100000,0.007336,0.007336,0.00731,0.00731,465.98,1515584159999,3.41365,15,0,0,"0"
1515584160000,0.007253,0.007253,0.007183,0.007183,1131.48,1515584219999,8.17643165,13,0,0,"0"
1515584220000,0.007113,0.007113,0.00711,0.00711,28.96,1515584279999,0.2059386,4,10.99,0.0781389,"0"
1515584280000,0.00711,0.00711,0.00711,0.00711,0,1515584339999,0,0,0,0,"0"
1515584340000,0.007098,0.007098,0.007098,0.007098,6.01,1515584399999,0.04265898,1,6.01,0.04265898,"0"
1515584400000,0.007039,0.007039,0.007006,0.007006,234.19,1515584459999,1.6417144,8,0,0,"0"
1515584460000,0.007006,0.007006,0.006905,0.006906,1378.12,1515584519999,9.65104476,13,360.15,2.5224906,"0"
1515584520000,0.006914,0.006995,0.006914,0.006995,653.75,1515584579999,4.5217474,4,20,0.1399,"0"
1515584580000,0.007054,0.007054,0.006937,0.00705,285.98,1515584639999,2.01515311,9,205,1.44520485,"0"
1515584640000,0.006942,0.006944,0.006942,0.006944,30,1515584699999,0.2083,3,0,0,"0"
1515584700000,0.007047,0.007304,0.00695,0.00695,206.92,1515584759999,1.47646722,10,119.93,0.86285072,"0"
1515584760000,0.00695,0.00695,0.00695,0.00695,3.99,1515584819999,0.0277305,1,3.99,0.0277305,"0"
1515584820000,0.006945,0.006945,0.006934,0.006934,418,1515584879999,2.90094907,6,0,0,"0"
1515584880000,0.007061,0.007061,0.007061,0.007061,18.37,1515584939999,0.12971057,2,18.37,0.12971057,"0"
1515584940000,0.007061,0.007061,0.007061,0.007061,30.53,1515584999999,0.21557233,1,30.53,0.21557233,"0"
1515585000000,0.007061,0.007061,0.007061,0.007061,3.9,1515585059999,0.0275379,1,0,0,"0"
1515585060000,0.007047,0.007047,0.006941,0.006941,320.86,1515585119999,2.23450926,2,70,0.49329,"0"
1515585120000,0.006935,0.006935,0.006935,0.006935,224.49,1515585179999,1.55683815,2,0,0,"0"
1515585180000,0.006935,0.007026,0.006934,0.006934,123.16,1515585239999,0.85407411,6,17.34,0.12030386,"0"
1515585240000,0.007023,0.007023,0.007022,0.007022,39.42,1515585299999,0.27681584,4,39.42,0.27681584,"0"
1515585300000,0.007022,0.007022,0.007022,0.007022,0,1515585359999,0,0,0,0,"0"
1515585360000,0.007022,0.007022,0.007022,0.007022,0,1515585419999,0,0,0,0,"0"
1515585420000,0.007022,0.007022,0.007022,0.007022,0,1515585479999,0,0,0,0,"0"
1515585480000,0.007022,0.0071,0.006935,0.006935,65.25,1515585539999,0.45707484,9,4.63,0.03251186,"0"
1515585540000,0.006935,0.006935,0.006935,0.006935,0,1515585599999,0,0,0,0,"0"
1515585600000,0.006935,0.006935,0.006935,0.006935,0,1515585659999,0,0,0,0,"0"
1515585660000,0.007134,0.007135,0.007134,0.007135,40.5,1515585719999,0.2889565,2,40.5,0.2889565,"0"
1515585720000,0.007123,0.007123,0.007123,0.007123,62.68,1515585779999,0.44646964,2,62.68,0.44646964,"0"
1515585780000,0.007123,0.007123,0.007123,0.007123,0,1515585839999,0,0,0,0,"0"
1515585840000,0.007123,0.007123,0.007123,0.007123,0,1515585899999,0,0,0,0,"0"
1515585900000,0.007123,0.007123,0.007123,0.007123,0,1515585959999,0,0,0,0,"0"
1515585960000,0.006978,0.006978,0.006969,0.006969,29.78,1515586019999,0.20763582,2,0,0,"0"
1515586020000,0.006969,0.006969,0.006969,0.006969,0,1515586079999,0,0,0,0,"0"
1515586080000,0.006969,0.006969,0.006969,0.006969,205.7,1515586139999,1.4335233,3,0,0,"0"
1515586140000,0.006968,0.006968,0.006968,0.006968,196.72,1515586199999,1.37074496,6,196.72,1.37074496,"0"
1515586200000,0.006934,0.006967,0.006595,0.006967,3031.68,1515586259999,20.70855059,25,189.51,1.31179218,"0"
1515586260000,0.006961,0.006968,0.006961,0.006968,1539.42,1515586319999,10.72375274,12,1539.42,10.72375274,"0"
1515586320000,0.006968,0.006968,0.006968,0.006968,0,1515586379999,0,0,0,0,"0"
1515586380000,0.006968,0.006968,0.006968,0.006968,0,1515586439999,0,0,0,0,"0"
1515586440000,0.006968,0.006968,0.006968,0.006968,44.01,1515586499999,0.30666168,2,44.01,0.30666168,"0"
1515586500000,0.006968,0.006968,0.006968,0.006968,0,1515586559999,0,0,0,0,"0"
1515586560000,0.006861,0.006861,0.006861,0.006861,1,1515586619999,0.006861,1,0,0,"0"
1515586620000,0.006861,0.006861,0.006861,0.006861,0,1515586679999,0,0,0,0,"0"
1515586680000,0.006861,0.006861,0.006861,0.006861,0,1515586739999,0,0,0,0,"0"
1515586740000,0.006861,0.006861,0.006861,0.006861,0,1515586799999,0,0,0,0,"0"
1515586800000,0.006968,0.006968,0.006968,0.006968,22.08,1515586859999,0.15385344,1,22.08,0.15385344,"0"
1515586860000,0.006968,0.006968,0.006968,0.006968,0,1515586919999,0,0,0,0,"0"
1515586920000,0.006968,0.006968,0.006968,0.006968,0,1515586979999,0,0,0,0,"0"
1515586980000,0.006968,0.006968,0.006968,0.006968,20,1515587039999,0.13936,1,20,0.13936,"0"
1515587040000,0.006968,0.006968,0.006967,0.006967,71.34,1515587099999,0.49708049,3,54.71,0.38121928,"0"
1515587100000,0.006967,0.006967,0.006967,0.006967,0,1515587159999,0,0,0,0,"0"
1515587160000,0.006967,0.006967,0.006967,0.006967,0,1515587219999,0,0,0,0,"0"
1515587220000,0.006967,0.006968,0.006967,0.006968,31,1515587279999,0.215988,3,11,0.076648,"0"
